NUMERO_APROVACAO_CARTAO|PARCELAS_CARTAO|TICKET|DATA_VENDA|DESC_TIPO_PGTO|ADQUIRENTE|FORMA_PAGAMENTO|NOME_LOJA|FRANQUIA|PRACA|CIDADE|VALOR_BRUTO|VALOR_LIQUIDO|PORCENTAGEM
48085|9|15373|2023-02-01|Venda|PagTudo|DEBITO A VISTA|Magia Fashion|EcoMart|Interior de São Paulo|Porto Alegre|460,87|448,59|2,66
56906|3|70373|2022-02-08|Venda|PixPay|DEBITO A VISTA|DigiNation|EcoMart|Interior de São Paulo|Rio de Janeiro|656,30|639,25|2,60
91034|12|96060|2023-11-11|Venda|PagTudo|DEBITO PARCELADO|TechHub|PrimeZone|Litoral Norte|Campinas|1.008,07|992,33|1,56
52656|7|94442|2022-09-03|Venda|CartaoMais|CREDITO|DigiNation|PrimeZone|Interior de São Paulo|Recife|1.756,85|1.720,51|2,07
10543|4|24212|2023-03-25|Venda|PixPay|PIX|Pet Paradise|EcoMart|Interior de São Paulo|Salvador|519,18|509,20|1,92
78936|9|84080|2022-07-24|Venda|OnlinePay|DEBITO PARCELADO|TechHub|InovaStore|Interior de São Paulo|Belo Horizonte|2.258,98|2.215,63|1,92
21836|8|16995|2023-12-30|Venda|PagTudo|DEBITO PARCELADO|Sportify|InovaStore|Interior de São Paulo|Salvador|515,78|507,23|1,66
50501|2|63262|2022-08-22|Venda|CartaoMais|PIX|Magia Fashion|UrbanBlend|Serra Gaúcha|Salvador|455,83|443,06|2,80
88302|7|90430|2022-04-04|Venda|SuperPay|DEBITO PARCELADO|Sportify|UrbanBlend|Interior de São Paulo|Brasília|2.238,90|2.206,52|1,45
56332|3|90688|2022-05-24|Venda|PagTudo|CREDITO|Cosmo Trends|UrbanBlend|Litoral Norte|Fortaleza|2.213,87|2.150,47|2,86
47414|3|55884|2022-01-22|Venda|SuperPay|CREDITO|TechHub|InovaStore|Interior de São Paulo|Rio de Janeiro|1.936,48|1.901,16|1,82
69761|2|70605|2023-06-29|Venda|PixPay|DEBITO A VISTA|Magia Fashion|UrbanBlend|Litoral Norte|São Paulo|452,61|441,25|2,51
51047|3|91067|2022-06-29|Venda|OnlinePay|PIX|TechHub|EcoMart|Capital|Fortaleza|1.771,47|1.753,75|1,00
82572|3|23438|2023-03-19|Venda|CartaoMais|PIX|TechHub|UrbanBlend|Capital|Curitiba|954,35|932,77|2,26
83997|9|66595|2023-11-14|Venda|PixPay|PIX|Pet Paradise|InovaStore|Serra Gaúcha|Porto Alegre|1.211,57|1.191,60|1,65
79042|9|18716|2023-09-05|Venda|PixPay|PIX|Green Valley|InovaStore|Capital|Belo Horizonte|1.411,12|1.381,39|2,11
54682|12|50540|2023-11-15|Venda|OnlinePay|CREDITO|TechHub|UrbanBlend|Interior de São Paulo|Belo Horizonte|803,23|791,12|1,51
39106|12|57709|2022-07-29|Venda|SuperPay|CREDITO|Gourmet Haven|PrimeZone|Litoral Norte|Fortaleza|1.800,90|1.753,86|2,61
16170|6|94784|2022-05-10|Venda|PixPay|DEBITO PARCELADO|Cosmo Trends|PrimeZone|Interior de São Paulo|Recife|318,65|309,76|2,79
35286|3|19014|2023-04-03|Venda|PagTudo|DEBITO PARCELADO|Golden Harvest|EcoMart|Serra Gaúcha|Curitiba|1.563,68|1.519,62|2,82
91230|8|99633|2022-12-25|Venda|CartaoMais|DEBITO PARCELADO|Pet Paradise|InovaStore|Capital|Recife|510,76|496,10|2,87
21671|1|90325|2023-06-26|Venda|OnlinePay|DEBITO PARCELADO|Vintage Charm|PrimeZone|Serra Gaúcha|Fortaleza|1.342,97|1.306,48|2,72
60910|5|39589|2023-07-16|Venda|OnlinePay|CREDITO|Vintage Charm|EcoMart|Capital|Recife|2.010,62|1.970,25|2,01
96384|1|13328|2023-09-30|Venda|PixPay|DEBITO PARCELADO|Golden Harvest|EcoMart|Litoral Norte|Salvador|1.741,48|1.718,69|1,31
13140|12|70669|2023-05-02|Venda|CartaoMais|CREDITO|DigiNation|UrbanBlend|Capital|Belo Horizonte|556,96|550,61|1,14
78441|9|15278|2023-07-27|Venda|CartaoMais|DEBITO A VISTA|Magia Fashion|InovaStore|Interior de São Paulo|Fortaleza|2.207,99|2.167,87|1,82
79143|3|64082|2023-04-30|Venda|SuperPay|PIX|Cosmo Trends|InovaStore|Capital|São Paulo|1.047,43|1.031,79|1,49
66289|6|13506|2023-12-01|Venda|OnlinePay|CREDITO|Pet Paradise|InovaStore|Capital|Salvador|1.880,75|1.854,40|1,40
86367|12|88573|2023-04-17|Venda|CartaoMais|PIX|Pet Paradise|UrbanBlend|Serra Gaúcha|Belo Horizonte|271,30|264,64|2,45
90019|12|69390|2023-08-25|Venda|PagTudo|DEBITO PARCELADO|Pet Paradise|PrimeZone|Litoral Norte|Campinas|1.050,90|1.028,88|2,10
43680|5|47924|2022-05-08|Venda|CartaoMais|DEBITO PARCELADO|Vintage Charm|EcoMart|Capital|São Paulo|1.114,30|1.101,72|1,13
75274|9|51889|2022-09-28|Venda|SuperPay|CREDITO|TechHub|InovaStore|Litoral Norte|Campinas|1.053,15|1.028,70|2,32
39782|9|14517|2022-10-18|Venda|PixPay|PIX|Magia Fashion|EcoMart|Interior de São Paulo|Fortaleza|2.024,37|1.987,69|1,81
96784|3|85699|2023-02-26|Venda|SuperPay|CREDITO|DigiNation|EcoMart|Capital|São Paulo|524,39|517,34|1,34
26974|5|20549|2023-05-12|Venda|OnlinePay|PIX|Sportify|InovaStore|Litoral Norte|Fortaleza|385,58|380,56|1,30
68219|1|91811|2023-07-07|Venda|PagTudo|PIX|Golden Harvest|InovaStore|Capital|Salvador|1.382,57|1.359,91|1,64
24530|8|62631|2023-12-17|Venda|PixPay|DEBITO PARCELADO|Vintage Charm|UrbanBlend|Serra Gaúcha|Campinas|1.629,31|1.610,14|1,18
85581|2|59375|2022-10-25|Venda|OnlinePay|DEBITO A VISTA|Gourmet Haven|InovaStore|Capital|Salvador|611,78|603,90|1,29
60530|11|44237|2023-07-10|Venda|OnlinePay|CREDITO|Cosmo Trends|PrimeZone|Capital|Salvador|2.082,63|2.041,93|1,95
48781|1|85324|2023-02-11|Venda|PagTudo|DEBITO A VISTA|DigiNation|UrbanBlend|Serra Gaúcha|Campinas|2.068,66|2.020,45|2,33
28795|4|88397|2023-03-05|Venda|OnlinePay|DEBITO A VISTA|TechHub|EcoMart|Interior de São Paulo|Porto Alegre|1.724,32|1.692,93|1,82
76577|12|53486|2023-08-07|Venda|CartaoMais|CREDITO|TechHub|EcoMart|Serra Gaúcha|Campinas|1.997,13|1.958,41|1,94
52708|1|96808|2022-02-09|Venda|PixPay|PIX|Green Valley|PrimeZone|Litoral Norte|Porto Alegre|1.706,66|1.661,98|2,62
27323|8|46563|2022-04-24|Venda|PagTudo|DEBITO A VISTA|Pet Paradise|UrbanBlend|Interior de São Paulo|Recife|1.256,88|1.233,28|1,88
95849|2|58044|2022-02-20|Venda|PixPay|CREDITO|Vintage Charm|UrbanBlend|Interior de São Paulo|Campinas|928,06|908,21|2,14
16078|10|65256|2022-09-25|Venda|PixPay|PIX|Gourmet Haven|PrimeZone|Serra Gaúcha|Rio de Janeiro|1.682,47|1.652,75|1,77
37666|7|64843|2023-05-05|Venda|OnlinePay|DEBITO PARCELADO|Cosmo Trends|EcoMart|Litoral Norte|Campinas|1.165,22|1.141,16|2,06
38385|4|82782|2022-04-15|Venda|CartaoMais|CREDITO|Green Valley|EcoMart|Capital|Curitiba|693,95|683,02|1,58
43971|6|73597|2022-02-12|Venda|OnlinePay|DEBITO A VISTA|Pet Paradise|PrimeZone|Interior de São Paulo|São Paulo|728,22|717,01|1,54
85207|4|32907|2023-11-11|Venda|PagTudo|CREDITO|Gourmet Haven|PrimeZone|Interior de São Paulo|Campinas|871,78|852,28|2,24
36065|1|53456|2023-05-31|Venda|PixPay|CREDITO|Magia Fashion|UrbanBlend|Interior de São Paulo|Recife|1.941,57|1.903,53|1,96
96167|8|91570|2022-10-18|Venda|CartaoMais|DEBITO PARCELADO|Golden Harvest|EcoMart|Serra Gaúcha|Fortaleza|2.146,04|2.115,53|1,42
12210|4|30414|2023-09-02|Venda|CartaoMais|DEBITO A VISTA|Sportify|PrimeZone|Litoral Norte|Brasília|278,98|274,63|1,56
55414|5|15184|2022-02-11|Venda|PagTudo|DEBITO PARCELADO|Vintage Charm|InovaStore|Serra Gaúcha|Porto Alegre|465,72|451,95|2,96
97013|3|15192|2022-06-13|Venda|PixPay|DEBITO PARCELADO|TechHub|UrbanBlend|Litoral Norte|Rio de Janeiro|1.606,40|1.585,23|1,32
95791|2|15825|2023-12-07|Venda|PixPay|DEBITO A VISTA|Vintage Charm|InovaStore|Interior de São Paulo|Salvador|1.261,25|1.234,70|2,10
28522|12|60991|2023-11-30|Venda|PixPay|PIX|Gourmet Haven|InovaStore|Serra Gaúcha|Belo Horizonte|565,31|555,27|1,78
23120|4|98763|2023-07-18|Venda|SuperPay|DEBITO A VISTA|DigiNation|InovaStore|Litoral Norte|Salvador|753,05|732,96|2,67
61286|9|67258|2023-02-07|Venda|SuperPay|DEBITO PARCELADO|Vintage Charm|UrbanBlend|Litoral Norte|Curitiba|1.278,23|1.248,17|2,35
31815|5|10040|2023-06-07|Venda|OnlinePay|CREDITO|Golden Harvest|EcoMart|Capital|Recife|2.188,74|2.154,03|1,59
35774|11|43989|2024-01-07|Venda|SuperPay|DEBITO PARCELADO|Pet Paradise|InovaStore|Interior de São Paulo|Campinas|1.763,04|1.722,77|2,28
28608|7|62584|2022-08-22|Venda|SuperPay|CREDITO|Magia Fashion|PrimeZone|Capital|Recife|609,03|592,41|2,73
29780|6|82611|2022-10-05|Venda|PagTudo|DEBITO A VISTA|Cosmo Trends|PrimeZone|Capital|São Paulo|1.154,96|1.126,72|2,45
18914|3|53807|2023-12-14|Venda|CartaoMais|DEBITO A VISTA|DigiNation|PrimeZone|Litoral Norte|Belo Horizonte|2.269,29|2.213,72|2,45
54386|12|28863|2022-10-10|Venda|PixPay|CREDITO|Vintage Charm|PrimeZone|Capital|Campinas|2.296,23|2.273,23|1,00
49407|12|60100|2022-01-21|Venda|SuperPay|PIX|Golden Harvest|InovaStore|Litoral Norte|Porto Alegre|811,33|802,24|1,12
37041|5|53667|2023-11-09|Venda|OnlinePay|PIX|Golden Harvest|InovaStore|Serra Gaúcha|São Paulo|679,26|670,23|1,33
96223|5|17790|2023-04-12|Venda|OnlinePay|DEBITO PARCELADO|Gourmet Haven|UrbanBlend|Serra Gaúcha|Curitiba|768,64|754,90|1,79
96122|3|83499|2022-02-07|Venda|SuperPay|DEBITO A VISTA|DigiNation|UrbanBlend|Interior de São Paulo|Fortaleza|834,86|819,05|1,89
76636|5|32888|2023-06-23|Venda|PixPay|CREDITO|Cosmo Trends|EcoMart|Serra Gaúcha|Rio de Janeiro|285,00|278,79|2,18
62300|3|31368|2022-06-12|Venda|PagTudo|PIX|Sportify|InovaStore|Litoral Norte|Salvador|1.747,66|1.703,42|2,53
65340|6|56090|2023-12-10|Venda|PixPay|DEBITO A VISTA|Pet Paradise|InovaStore|Capital|Campinas|430,58|424,17|1,49
94037|2|12657|2023-08-17|Venda|PixPay|DEBITO PARCELADO|Golden Harvest|PrimeZone|Litoral Norte|São Paulo|2.247,09|2.204,07|1,91
92648|11|27906|2022-02-11|Venda|PixPay|PIX|Cosmo Trends|PrimeZone|Serra Gaúcha|Rio de Janeiro|290,90|285,29|1,93
41133|12|52331|2022-09-04|Venda|OnlinePay|PIX|Cosmo Trends|PrimeZone|Serra Gaúcha|Recife|1.124,82|1.107,26|1,56
98397|5|74771|2022-04-08|Venda|SuperPay|CREDITO|Green Valley|EcoMart|Capital|Brasília|1.757,81|1.717,46|2,30
65438|12|77291|2022-02-16|Venda|CartaoMais|DEBITO PARCELADO|Magia Fashion|UrbanBlend|Litoral Norte|Fortaleza|1.649,49|1.611,40|2,31
78845|10|80767|2022-04-07|Venda|CartaoMais|PIX|TechHub|UrbanBlend|Serra Gaúcha|Fortaleza|908,15|891,44|1,84
70429|8|43151|2022-12-14|Venda|PixPay|DEBITO A VISTA|TechHub|UrbanBlend|Litoral Norte|Campinas|2.279,69|2.230,73|2,15
96113|8|18584|2022-09-24|Venda|CartaoMais|DEBITO A VISTA|Pet Paradise|InovaStore|Serra Gaúcha|Brasília|1.881,83|1.838,69|2,29
79701|1|70556|2022-10-04|Venda|PagTudo|PIX|Sportify|EcoMart|Litoral Norte|Fortaleza|2.261,74|2.217,17|1,97
59073|4|75036|2022-08-21|Venda|PixPay|DEBITO PARCELADO|DigiNation|PrimeZone|Interior de São Paulo|Salvador|329,61|324,76|1,47
95070|3|94513|2023-05-22|Venda|PagTudo|DEBITO PARCELADO|Green Valley|EcoMart|Interior de São Paulo|Campinas|761,83|741,16|2,71
12983|3|41529|2022-11-05|Venda|CartaoMais|DEBITO A VISTA|Golden Harvest|UrbanBlend|Interior de São Paulo|Salvador|396,54|390,02|1,64
17920|1|13193|2022-04-05|Venda|PagTudo|PIX|Vintage Charm|EcoMart|Interior de São Paulo|Salvador|1.754,11|1.715,95|2,18
93973|3|82269|2023-10-09|Venda|OnlinePay|DEBITO A VISTA|TechHub|UrbanBlend|Capital|Porto Alegre|1.783,42|1.731,68|2,90
49280|4|53784|2022-10-27|Venda|SuperPay|DEBITO A VISTA|Sportify|InovaStore|Interior de São Paulo|Porto Alegre|2.050,31|2.007,67|2,08
94711|7|39916|2023-03-14|Venda|CartaoMais|PIX|Cosmo Trends|PrimeZone|Serra Gaúcha|Rio de Janeiro|1.117,54|1.099,98|1,57
90354|10|10809|2023-01-12|Venda|PagTudo|DEBITO A VISTA|Green Valley|PrimeZone|Interior de São Paulo|Brasília|1.842,90|1.821,71|1,15
88301|10|23550|2023-10-18|Venda|CartaoMais|CREDITO|DigiNation|EcoMart|Interior de São Paulo|Belo Horizonte|785,41|775,65|1,24
95608|6|63272|2022-05-29|Venda|SuperPay|PIX|TechHub|PrimeZone|Capital|São Paulo|1.059,59|1.039,99|1,85
52948|4|13802|2023-11-24|Venda|PixPay|CREDITO|TechHub|InovaStore|Litoral Norte|Porto Alegre|1.512,13|1.478,34|2,23
60863|2|38053|2022-07-12|Venda|OnlinePay|DEBITO A VISTA|Gourmet Haven|UrbanBlend|Capital|Belo Horizonte|1.061,23|1.049,88|1,07
32751|7|51657|2022-04-17|Venda|PixPay|DEBITO A VISTA|Vintage Charm|UrbanBlend|Litoral Norte|São Paulo|1.420,82|1.382,65|2,69
49061|10|99032|2023-12-16|Venda|PagTudo|CREDITO|Vintage Charm|PrimeZone|Interior de São Paulo|São Paulo|1.139,86|1.125,39|1,27
86133|6|78035|2023-07-15|Venda|SuperPay|DEBITO A VISTA|Gourmet Haven|EcoMart|Serra Gaúcha|Curitiba|1.270,17|1.248,38|1,72
19863|1|52640|2023-06-24|Venda|PixPay|DEBITO PARCELADO|TechHub|PrimeZone|Serra Gaúcha|São Paulo|749,83|742,10|1,03
75510|5|78029|2022-02-15|Venda|CartaoMais|CREDITO|Green Valley|PrimeZone|Serra Gaúcha|Rio de Janeiro|1.719,30|1.692,52|1,56
70068|3|25924|2024-01-30|Venda|PagTudo|CREDITO|Cosmo Trends|EcoMart|Litoral Norte|São Paulo|525,01|515,45|1,82
82291|11|31708|2022-11-30|Venda|SuperPay|CREDITO|Pet Paradise|UrbanBlend|Serra Gaúcha|Salvador|1.606,34|1.582,10|1,51
71733|2|22929|2022-12-10|Venda|OnlinePay|PIX|Green Valley|UrbanBlend|Interior de São Paulo|Salvador|614,71|597,33|2,83
81402|12|49908|2023-09-25|Venda|CartaoMais|CREDITO|Gourmet Haven|EcoMart|Capital|Campinas|1.276,70|1.262,02|1,15
54972|12|83410|2024-01-27|Venda|SuperPay|DEBITO PARCELADO|DigiNation|EcoMart|Interior de São Paulo|Campinas|748,95|741,39|1,01
36540|6|36393|2023-11-26|Venda|CartaoMais|DEBITO A VISTA|Gourmet Haven|InovaStore|Interior de São Paulo|Brasília|517,36|511,03|1,22
19788|12|82391|2022-07-15|Venda|PixPay|DEBITO A VISTA|Vintage Charm|EcoMart|Litoral Norte|Porto Alegre|1.222,49|1.197,39|2,05
43291|1|63430|2022-02-02|Venda|CartaoMais|DEBITO PARCELADO|Golden Harvest|UrbanBlend|Interior de São Paulo|Brasília|1.668,75|1.642,38|1,58
74149|10|79906|2023-09-08|Venda|OnlinePay|PIX|Green Valley|UrbanBlend|Interior de São Paulo|Recife|1.292,29|1.254,96|2,89
69670|3|20261|2022-12-07|Venda|CartaoMais|DEBITO A VISTA|Cosmo Trends|InovaStore|Interior de São Paulo|Curitiba|1.603,60|1.581,10|1,40
66830|3|92546|2022-04-27|Venda|CartaoMais|PIX|Sportify|InovaStore|Serra Gaúcha|São Paulo|2.022,68|1.994,74|1,38
39421|4|94844|2022-09-04|Venda|CartaoMais|DEBITO A VISTA|Pet Paradise|UrbanBlend|Serra Gaúcha|São Paulo|953,94|942,40|1,21
52618|6|95985|2022-10-12|Venda|SuperPay|PIX|Pet Paradise|EcoMart|Serra Gaúcha|Rio de Janeiro|2.133,42|2.087,74|2,14
86045|3|87088|2022-06-01|Venda|PixPay|CREDITO|Pet Paradise|PrimeZone|Litoral Norte|Recife|636,42|626,13|1,62
94977|2|87579|2022-09-09|Venda|CartaoMais|DEBITO A VISTA|TechHub|EcoMart|Serra Gaúcha|Campinas|253,90|250,22|1,45
97282|12|38256|2022-02-10|Venda|PagTudo|DEBITO PARCELADO|Magia Fashion|UrbanBlend|Capital|Porto Alegre|541,62|526,17|2,85
73785|4|67540|2022-01-25|Venda|OnlinePay|CREDITO|Golden Harvest|EcoMart|Capital|Curitiba|1.943,70|1.918,19|1,31
26323|9|69613|2023-08-03|Venda|PagTudo|DEBITO PARCELADO|Pet Paradise|PrimeZone|Capital|Campinas|1.969,45|1.925,30|2,24
30572|2|24070|2023-03-17|Venda|CartaoMais|DEBITO A VISTA|Gourmet Haven|EcoMart|Litoral Norte|Porto Alegre|965,82|937,25|2,96
60668|6|76455|2022-01-20|Venda|PixPay|DEBITO A VISTA|Sportify|UrbanBlend|Interior de São Paulo|Recife|2.110,59|2.077,54|1,57
89245|2|84498|2023-01-21|Venda|SuperPay|CREDITO|TechHub|EcoMart|Serra Gaúcha|Porto Alegre|761,18|749,82|1,49
96208|1|71957|2022-03-06|Venda|SuperPay|DEBITO PARCELADO|DigiNation|PrimeZone|Capital|Rio de Janeiro|780,51|771,91|1,10
23453|1|33152|2023-05-30|Venda|PagTudo|CREDITO|Vintage Charm|PrimeZone|Capital|Brasília|261,64|258,72|1,12
60331|6|33834|2023-11-10|Venda|PixPay|PIX|Gourmet Haven|EcoMart|Interior de São Paulo|Fortaleza|880,54|859,88|2,35
28691|2|99461|2023-01-19|Venda|CartaoMais|DEBITO A VISTA|TechHub|PrimeZone|Capital|Rio de Janeiro|1.884,08|1.830,47|2,85
31372|4|85459|2023-09-10|Venda|PagTudo|PIX|DigiNation|EcoMart|Litoral Norte|São Paulo|1.016,52|990,89|2,52
22361|8|98666|2022-09-19|Venda|PixPay|DEBITO A VISTA|Magia Fashion|InovaStore|Serra Gaúcha|São Paulo|386,94|379,61|1,89
74577|6|69614|2023-08-10|Venda|PixPay|DEBITO A VISTA|Sportify|EcoMart|Litoral Norte|Recife|826,41|813,62|1,55
42780|11|95088|2022-07-16|Venda|CartaoMais|CREDITO|Golden Harvest|InovaStore|Serra Gaúcha|Salvador|816,38|793,46|2,81
61973|6|99368|2024-01-22|Venda|CartaoMais|DEBITO PARCELADO|Sportify|EcoMart|Litoral Norte|Campinas|1.793,64|1.751,59|2,34
81190|10|53856|2023-08-30|Venda|CartaoMais|DEBITO A VISTA|Golden Harvest|InovaStore|Interior de São Paulo|Campinas|1.749,36|1.704,15|2,58
29468|8|43965|2022-08-06|Venda|SuperPay|PIX|Pet Paradise|EcoMart|Serra Gaúcha|Curitiba|1.815,27|1.796,34|1,04
46186|12|34295|2022-09-24|Venda|OnlinePay|CREDITO|Green Valley|UrbanBlend|Interior de São Paulo|São Paulo|1.979,61|1.943,62|1,82
64336|9|12578|2023-12-14|Venda|CartaoMais|CREDITO|Vintage Charm|EcoMart|Serra Gaúcha|Porto Alegre|679,08|668,82|1,51
85376|6|15924|2022-10-27|Venda|OnlinePay|CREDITO|Green Valley|InovaStore|Interior de São Paulo|Salvador|2.111,26|2.089,89|1,01
67401|5|13237|2023-01-27|Venda|PagTudo|DEBITO A VISTA|Cosmo Trends|PrimeZone|Serra Gaúcha|Campinas|567,57|554,99|2,22
64277|10|21306|2023-04-15|Venda|PixPay|DEBITO A VISTA|Golden Harvest|EcoMart|Serra Gaúcha|Salvador|1.128,53|1.108,09|1,81
72146|4|82488|2022-09-19|Venda|CartaoMais|CREDITO|Magia Fashion|UrbanBlend|Litoral Norte|Campinas|1.469,64|1.426,19|2,96
78101|8|98788|2023-08-30|Venda|OnlinePay|PIX|TechHub|PrimeZone|Serra Gaúcha|Brasília|1.721,02|1.690,77|1,76
16951|9|80776|2022-01-01|Venda|CartaoMais|DEBITO A VISTA|TechHub|InovaStore|Capital|São Paulo|1.878,85|1.822,53|3,00
40193|5|84806|2022-08-06|Venda|SuperPay|DEBITO PARCELADO|Green Valley|EcoMart|Interior de São Paulo|Belo Horizonte|2.100,20|2.054,60|2,17
75925|1|60329|2022-08-31|Venda|PagTudo|PIX|Golden Harvest|PrimeZone|Interior de São Paulo|Porto Alegre|1.404,67|1.381,30|1,66
27072|12|82989|2023-06-30|Venda|PagTudo|PIX|Magia Fashion|UrbanBlend|Litoral Norte|Belo Horizonte|543,13|529,25|2,56
45179|10|42427|2023-07-26|Venda|OnlinePay|DEBITO PARCELADO|Sportify|InovaStore|Capital|Porto Alegre|1.288,17|1.269,55|1,45
74499|11|59918|2023-07-23|Venda|CartaoMais|DEBITO PARCELADO|TechHub|UrbanBlend|Interior de São Paulo|Belo Horizonte|795,11|785,27|1,24
20875|1|45190|2023-07-13|Venda|CartaoMais|DEBITO PARCELADO|Sportify|PrimeZone|Capital|Salvador|1.001,84|987,30|1,45
74201|3|71337|2022-06-17|Venda|CartaoMais|CREDITO|Golden Harvest|UrbanBlend|Serra Gaúcha|Salvador|875,97|857,02|2,16
68790|10|42576|2022-01-08|Venda|SuperPay|DEBITO A VISTA|Vintage Charm|PrimeZone|Litoral Norte|Brasília|926,54|910,88|1,69
46678|8|45357|2023-02-27|Venda|OnlinePay|PIX|Cosmo Trends|EcoMart|Serra Gaúcha|Brasília|2.234,35|2.202,47|1,43
25617|10|58877|2022-03-17|Venda|PixPay|CREDITO|Sportify|InovaStore|Litoral Norte|Recife|719,94|700,30|2,73
32311|11|29895|2022-04-26|Venda|CartaoMais|DEBITO A VISTA|Golden Harvest|PrimeZone|Litoral Norte|Recife|1.293,47|1.258,07|2,74
68467|10|67201|2023-04-22|Venda|SuperPay|DEBITO A VISTA|TechHub|EcoMart|Capital|Brasília|752,24|737,62|1,94
44715|2|70763|2023-02-28|Venda|PagTudo|CREDITO|Gourmet Haven|PrimeZone|Litoral Norte|Salvador|622,43|611,26|1,80
96981|4|75779|2022-12-28|Venda|PagTudo|PIX|TechHub|EcoMart|Interior de São Paulo|Curitiba|2.104,24|2.068,15|1,72
76581|9|97983|2023-04-26|Venda|CartaoMais|PIX|DigiNation|PrimeZone|Capital|Rio de Janeiro|351,36|341,00|2,95
41592|7|88493|2023-07-26|Venda|OnlinePay|DEBITO A VISTA|Golden Harvest|PrimeZone|Interior de São Paulo|Porto Alegre|863,49|846,38|1,98
83240|2|45909|2022-06-18|Venda|PixPay|DEBITO PARCELADO|Vintage Charm|EcoMart|Capital|Recife|1.846,68|1.822,35|1,32
44111|12|51142|2022-10-22|Venda|CartaoMais|CREDITO|TechHub|InovaStore|Serra Gaúcha|Salvador|655,37|637,12|2,79
47514|1|70311|2023-04-12|Venda|PixPay|PIX|DigiNation|UrbanBlend|Litoral Norte|São Paulo|1.642,35|1.612,54|1,82
85652|3|96861|2022-03-18|Venda|PagTudo|DEBITO PARCELADO|Gourmet Haven|InovaStore|Interior de São Paulo|Campinas|884,58|874,81|1,10
12526|3|33807|2023-03-02|Venda|PixPay|DEBITO A VISTA|Cosmo Trends|UrbanBlend|Serra Gaúcha|Fortaleza|1.194,65|1.164,19|2,55
23476|10|87969|2023-06-02|Venda|PixPay|DEBITO PARCELADO|Sportify|PrimeZone|Interior de São Paulo|Recife|1.259,23|1.241,99|1,37
35046|7|96617|2023-08-21|Venda|PixPay|CREDITO|Gourmet Haven|EcoMart|Serra Gaúcha|Belo Horizonte|2.116,76|2.065,60|2,42
67050|10|93142|2023-05-22|Venda|PixPay|DEBITO A VISTA|Golden Harvest|PrimeZone|Capital|Belo Horizonte|728,09|709,57|2,54
75724|1|84736|2022-08-07|Venda|SuperPay|DEBITO A VISTA|Cosmo Trends|InovaStore|Litoral Norte|Belo Horizonte|1.811,69|1.778,03|1,86
54477|2|17860|2023-03-28|Venda|PixPay|DEBITO A VISTA|DigiNation|EcoMart|Capital|Porto Alegre|806,05|787,83|2,26
67299|8|40200|2023-03-28|Venda|CartaoMais|DEBITO PARCELADO|Green Valley|EcoMart|Serra Gaúcha|São Paulo|2.075,49|2.019,34|2,71
89096|3|42935|2023-03-04|Venda|OnlinePay|DEBITO PARCELADO|Gourmet Haven|EcoMart|Serra Gaúcha|Fortaleza|1.031,62|1.012,42|1,86
64715|3|62071|2022-02-28|Venda|OnlinePay|DEBITO PARCELADO|Pet Paradise|PrimeZone|Capital|Recife|1.597,87|1.571,69|1,64
41576|6|88891|2022-10-28|Venda|OnlinePay|DEBITO PARCELADO|DigiNation|InovaStore|Litoral Norte|São Paulo|1.290,41|1.252,30|2,95
79371|2|85490|2022-05-25|Venda|CartaoMais|DEBITO PARCELADO|Green Valley|EcoMart|Interior de São Paulo|Rio de Janeiro|1.895,93|1.859,46|1,92
31281|12|50856|2023-05-31|Venda|PagTudo|CREDITO|Gourmet Haven|UrbanBlend|Serra Gaúcha|Campinas|464,80|451,51|2,86
72711|10|12715|2023-10-02|Venda|PagTudo|PIX|Gourmet Haven|UrbanBlend|Capital|São Paulo|1.730,88|1.698,01|1,90
44002|10|85021|2023-04-27|Venda|CartaoMais|CREDITO|DigiNation|EcoMart|Interior de São Paulo|Porto Alegre|1.171,71|1.156,16|1,33
29409|9|43698|2023-10-26|Venda|OnlinePay|DEBITO A VISTA|Sportify|InovaStore|Capital|Recife|309,73|304,05|1,83
61860|1|13665|2023-05-19|Venda|OnlinePay|DEBITO A VISTA|Pet Paradise|EcoMart|Capital|Campinas|1.606,99|1.581,95|1,56
66269|5|27882|2023-02-24|Venda|SuperPay|CREDITO|Vintage Charm|InovaStore|Interior de São Paulo|Salvador|1.508,37|1.487,69|1,37
25549|6|99699|2022-02-26|Venda|PixPay|PIX|Vintage Charm|UrbanBlend|Litoral Norte|Rio de Janeiro|2.217,88|2.159,99|2,61
76780|1|30561|2024-01-15|Venda|SuperPay|DEBITO A VISTA|Gourmet Haven|InovaStore|Interior de São Paulo|Brasília|1.378,13|1.343,33|2,53
92516|1|75444|2022-07-21|Venda|PagTudo|DEBITO PARCELADO|Vintage Charm|UrbanBlend|Serra Gaúcha|Fortaleza|1.174,63|1.142,44|2,74
64959|8|66476|2023-08-26|Venda|OnlinePay|DEBITO PARCELADO|Magia Fashion|EcoMart|Serra Gaúcha|Campinas|1.323,26|1.287,53|2,70
74852|9|93598|2023-11-12|Venda|OnlinePay|PIX|Golden Harvest|EcoMart|Litoral Norte|Brasília|1.075,05|1.055,41|1,83
18496|4|95017|2023-07-09|Venda|PagTudo|PIX|DigiNation|EcoMart|Capital|São Paulo|842,20|821,85|2,42
